"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"devoted-durian-4460","finished","-","","cv03","2025-10-28T00:45:11.000Z","321","","relu","128","5000","C","cuda:0","","true","false","","","0.5","35020","0.001","","cnn","64","12952415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6885659214523103","0.8557030177778668","1.2106618881225586","0.7083919417950534","0.8338213308837062","0.680672287940979","0.8480121493339539","","","","","","","","","","","",""
"rich-serenity-4459","finished","-","","cv03","2025-10-28T00:45:10.000Z","880","","relu","128","5000","A","cuda:0","","false","false","","","0.5","500","0.001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3338758680555556","1.2175690399275885","0","0.3368263940016429","1.214618494344312","0.36974790692329407","1.181696891784668","","","","","","","","","","","",""
"comic-deluge-4458","finished","-","","cv03","2025-10-28T00:45:07.000Z","686","","relu","128","5000","B","cuda:0","","true","false","","","0.5","970","0.001","","cnn","64","15561815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7094588271445699","0.8334042040838135","1.136602759361267","0.7196857809096344","0.8221234489780987","0.7310924530029297","0.8170292973518372","","","","","","","","","","","",""
"misty-pyramid-4457","finished","-","","cv03","2025-10-28T00:42:09.000Z","3167","","relu","128","5000","C","cuda:0","","false","true","","","0.5","35020","0.001","","cnn","64","1357720415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3338758680555556","1.2175690399275885","0","0.34165181901103764","1.20979306864184","0.3025210201740265","1.2489235401153564","","","","","","","","","","","",""
"lucky-serenity-4456","finished","-","","cv03","2025-10-28T00:42:08.000Z","1077","","relu","128","5000","B","cuda:0","","false","true","","","0.5","970","0.001","","cnn","64","52809815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3436414930555556","1.207803415755431","0","0.3388249405132708","1.2126199478326842","0.38655462861061096","1.164890170097351","","","","","","","","","","","",""
"lyric-water-4455","finished","-","","cv03","2025-10-28T00:42:07.000Z","899","","relu","128","5000","A","cuda:0","","false","true","","","0.5","500","0.001","","cnn","64","34833471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3338758680555556","1.2175690399275885","0","0.33461099632026614","1.216833891794663","0.27731093764305115","1.2741336822509766","","","","","","","","","","","",""
"spring-forest-4454","finished","-","","cv03","2025-10-28T00:39:05.000Z","220","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33705479573536584","1.0968832944656586","0.04873772710561752","0.33826055914047626","1.096871197455588","0.27272725105285645","1.0961415767669678","","","","","","","","","","","",""
"ethereal-water-4453","finished","-","","cv03","2025-10-28T00:39:02.000Z","178","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35832947701007334","1.0960936229545752","0.05220465362071991","0.35205182305569777","1.095978075892081","0.290909081697464","1.1021724939346311","","","","","","","","","","","",""
"lunar-fog-4452","finished","-","","cv03","2025-10-28T00:39:01.000Z","178","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.096781487231488","0.0808776244521141","0.33497552393939245","1.0972455735336482","0.3999999761581421","1.0920222997665403","","","","","","","","","","","",""
"hopeful-totem-4451","finished","-","","cv03","2025-10-28T00:38:58.000Z","165","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34487479435397195","1.0962413991247857","0.04326413944363594","0.34185546624985186","1.0957442651926776","0.4181818068027496","1.0939656496047974","","","","","","","","","","","",""
"swept-eon-4449","finished","-","","cv03","2025-10-28T00:38:55.000Z","687","","relu","128","5000","B","cuda:0","","true","true","","","0.5","970","0.001","","cnn","64","15561815","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7084290749496884","0.8408763060967127","0.489177942276001","0.7316887813021046","0.8176923717639243","0.8151261210441589","0.7312928438186646","","","","","","","","","","","",""
"hearty-lion-4450","finished","-","","cv03","2025-10-28T00:38:55.000Z","425","","relu","128","5000","A","cuda:0","","true","true","","","0.5","500","0.001","","cnn","64","15633471","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3436414930555556","1.207803415755431","1.7400166865081531e-13","0.3345914603203766","1.2168534273325011","0.3025210201740265","1.248923659324646","","","","","","","","","","","",""
"crisp-wave-4448","finished","-","","cv03","2025-10-28T00:38:54.000Z","299","","relu","128","5000","C","cuda:0","","true","true","","","0.5","35020","0.001","","cnn","64","12952415","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6423526008923849","0.9090402647852898","0.00000453976281278301","0.6845226930093395","0.8666981962300087","0.6554622054100037","0.8959827423095703","","","","","","","","","","","",""
"earnest-star-4447","finished","-","","cv03","2025-10-28T00:35:56.000Z","173","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37099573224574534","1.0959713100553392","0.07350077480077744","0.36519392489923114","1.095735373663995","0.3272727131843567","1.097407579421997","","","","","","","","","","","",""
"vague-dew-4446","finished","-","","cv03","2025-10-28T00:35:55.000Z","173","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3573246610748184","1.096199783411893","0.09845492243766785","0.3614872285828053","1.0961248123228318","0.5090909004211426","1.0887324810028076","","","","","","","","","","","",""
"quiet-meadow-4445","finished","-","","cv03","2025-10-28T00:35:50.000Z","157","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35802310455095515","1.0963415999512571","0.059199683368206024","0.35248917410809705","1.096145928137961","0.34545454382896423","1.0994822978973389","","","","","","","","","","","",""
"scarlet-haze-4444","finished","-","","cv03","2025-10-28T00:32:57.000Z","242","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3806218292329695","1.0959196432487115","0.05756164342164993","0.3754765751992682","1.0959466621569622","0.30909091234207153","1.0928733348846436","","","","","","","","","","","",""
"happy-plasma-4443","finished","-","","cv03","2025-10-28T00:32:55.000Z","182","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36046551490997103","1.095964390914757","0.019129788503050804","0.35522310777860855","1.096041445602239","0.3636363446712494","1.0962671041488647","","","","","","","","","","","",""
"swept-salad-4442","finished","-","","cv03","2025-10-28T00:32:55.000Z","182","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3516514124153377","1.096734314531713","0.022855784744024277","0.3494551744210581","1.0962843704780252","0.290909081697464","1.096541404724121","","","","","","","","","","","",""
"silver-sunset-4441","finished","-","","cv03","2025-10-28T00:32:51.000Z","163","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33916083916083917","1.096615640433518","0.038278985768556595","0.3367366950799519","1.0964615178015444","0.3999999761581421","1.0963239669799805","","","","","","","","","","","",""
"fearless-snowball-4439","finished","-","","cv03","2025-10-28T00:32:48.000Z","160","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3819265907460993","1.0956009759769574","0.03927537798881531","0.3779025982326107","1.095430273026344","0.3272727131843567","1.0916389226913452","","","","","","","","","","","",""
"brisk-dawn-4438","finished","-","","cv03","2025-10-28T00:32:48.000Z","162","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.0964032153149583","0.018385887145996097","0.3389803250012231","1.0958983717261586","0.34545454382896423","1.095169186592102","","","","","","","","","","","",""
"floral-brook-4439","finished","-","","cv03","2025-10-28T00:32:48.000Z","165","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3786807556252379","1.0961304036053745","0.05505126714706421","0.3730525134370485","1.0958508689115949","0.45454543828964233","1.0943444967269895","","","","","","","","","","","",""
"easy-wave-4437","finished","-","","cv03","2025-10-28T00:29:36.000Z","156","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3783529584224408","1.0959808309595067","0.04751957952976227","0.3776594075711321","1.095824907725887","0.34545454382896423","1.0967901945114136","","","","","","","","","","","",""
"distinctive-cherry-4436","finished","-","","cv03","2025-10-28T00:26:54.000Z","230","","tanh","64","5000","A","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.35622771844997275","1.096079526247678","0.06850181519985199","0.34961599407260985","1.0960544306016615","0.3272727131843567","1.0932939052581787","","","","","","","","","","","",""
"solar-snowball-4434","finished","-","","cv03","2025-10-28T00:26:48.000Z","182","","tanh","64","5000","B","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.37302250461978514","1.095675992798972","0.02776721492409706","0.36514489451271087","1.0957723702901996","0.30909091234207153","1.0932602882385254","","","","","","","","","","","",""
"quiet-flower-4435","finished","-","","cv03","2025-10-28T00:26:48.000Z","182","","tanh","64","5000","C","cuda:0","","false","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.33905157342657344","1.0966481620615178","0.049325425177812576","0.3392235156627017","1.096466409093211","0.3636363446712494","1.0968693494796753","","","","","","","","","","","",""
"different-cosmos-4433","finished","-","","cv03","2025-10-28T00:26:42.000Z","165","","tanh","64","5000","B","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3590921947172472","1.0966293620062877","0.03125832602381706","0.35401892175006494","1.096470081852568","0.30909091234207153","1.0963399410247805","","","","","","","","","","","",""
"fast-deluge-4431","finished","-","","cv03","2025-10-28T00:26:41.000Z","156","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3823679385485349","1.0956645387035984","0.02686784602701664","0.38179364881626826","1.0953209724871564","0.3636363446712494","1.097581386566162","","","","","","","","","","","",""
"ruby-pine-4432","finished","-","","cv03","2025-10-28T00:26:41.000Z","156","","tanh","64","5000","A","cuda:0","","true","false","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38864750461978514","1.0959247892553157","0.07139331847429276","0.37334277332988697","1.095786926347458","0.27272725105285645","1.1011589765548706","","","","","","","","","","","",""
"prime-fire-4430","finished","-","","cv03","2025-10-28T00:20:49.000Z","2475","","tanh","64","5000","C","cuda:0","","false","false","","","0.5","35020","0.000001","","cnn","64","1357720415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4722379337657582","1.040421009897352","4.363575458526611","0.501769015761201","1.0294974525151086","0.45454543828964233","1.0848466157913208","","","","","","","","","","","",""
"floral-morning-4428","finished","-","","cv03","2025-10-28T00:20:44.000Z","181","","tanh","64","5000","B","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.378535067910081","1.0955905297419408","0.07246294617652893","0.378320337037632","1.095312346280317","0.3636363446712494","1.0935921669006348","","","","","","","","","","","",""
"smart-armadillo-4429","finished","-","","cv03","2025-10-28T00:20:44.000Z","184","","tanh","64","5000","A","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.36382490063047074","1.096190421731322","0.0644000917673111","0.361173434132268","1.0959104962849897","0.27272725105285645","1.0952163934707642","","","","","","","","","","","",""
"deft-water-4427","finished","-","","cv03","2025-10-28T00:20:42.000Z","718","","tanh","64","5000","B","cuda:0","","false","false","","","0.5","970","0.000001","","cnn","64","52809815","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4362873647596453","1.0652345910772576","2.4002761840820312","0.44492123748541806","1.06486557105172","0.3999999761581421","1.089208960533142","","","","","","","","","","","",""
"fine-jazz-4426","finished","-","","cv03","2025-10-28T00:20:40.000Z","631","","tanh","64","5000","A","cuda:0","","false","false","","","0.5","500","0.000001","","cnn","64","34833471","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4413350130711402","1.07039562055281","2.1907427310943604","0.4441269455252918","1.0709559448962085","0.30909091234207153","1.0819368362426758","","","","","","","","","","","",""
"lyric-sun-4425","finished","-","","cv03","2025-10-28T00:20:37.000Z","166","","tanh","64","5000","C","cuda:0","","true","true","","","0.5","","0.000001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34875479913674867","1.0962040357656413","0.0466831773519516","0.3408062162334353","1.0963382099389103","0.3636363446712494","1.1003656387329102","","","","","","","","","","","",""
"silver-serenity-4424","finished","-","","cv03","2025-10-28T00:19:55.000Z","298","","tanh","64","5000","C","cuda:0","","true","false","","","0.5","35020","0.000001","","cnn","64","12952415","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.39798436860938174","1.0908443969446462","0.5705127716064453","0.4022353928144804","1.0918536033147968","0.30909091234207153","1.1082770824432373","","","","","","","","","","","",""
